t 	 u 	 du
  16.51000 	    1.54696 	    0.68562
  16.52000 	    1.55332 	    0.58754
  16.53000 	    1.55871 	    0.48945
  16.54000 	    1.56311 	    0.39135
  16.55000 	    1.56654 	    0.29326
  16.56000 	    1.56898 	    0.19516
  16.57000 	    1.57044 	    0.09706
  16.58000 	    1.57092 	   -0.00104
  16.59000 	    1.57042 	   -0.09914
  16.60000 	    1.56894 	   -0.19724
  16.61000 	    1.56647 	   -0.29534
  16.62000 	    1.56303 	   -0.39344
  16.63000 	    1.55860 	   -0.49154
  16.64000 	    1.55320 	   -0.58962
  16.65000 	    1.54681 	   -0.68770
  16.66000 	    1.53944 	   -0.78576
  16.67000 	    1.53110 	   -0.88380
  16.68000 	    1.52177 	   -0.98180
  16.69000 	    1.51146 	   -1.07976
  16.70000 	    1.50017 	   -1.17765
  16.71000 	    1.48791 	   -1.27546
  16.72000 	    1.47466 	   -1.37316
  16.73000 	    1.46044 	   -1.47074
  16.74000 	    1.44525 	   -1.56816
  16.75000 	    1.42908 	   -1.66538
  16.76000 	    1.41194 	   -1.76237
  16.77000 	    1.39383 	   -1.85908
  16.78000 	    1.37476 	   -1.95548
  16.79000 	    1.35472 	   -2.05150
  16.80000 	    1.33373 	   -2.14709
  16.81000 	    1.31178 	   -2.24218
  16.82000 	    1.28889 	   -2.33671
  16.83000 	    1.26505 	   -2.43060
  16.84000 	    1.24027 	   -2.52377
  16.85000 	    1.21457 	   -2.61613
  16.86000 	    1.18795 	   -2.70760
  16.87000 	    1.16042 	   -2.79808
  16.88000 	    1.13199 	   -2.88746
  16.89000 	    1.10267 	   -2.97563
  16.90000 	    1.07248 	   -3.06249
  16.91000 	    1.04142 	   -3.14791
  16.92000 	    1.00952 	   -3.23177
  16.93000 	    0.97679 	   -3.31395
  16.94000 	    0.94324 	   -3.39430
  16.95000 	    0.90890 	   -3.47269
  16.96000 	    0.87379 	   -3.54900
  16.97000 	    0.83792 	   -3.62306
  16.98000 	    0.80133 	   -3.69475
  16.99000 	    0.76403 	   -3.76392
  17.00000 	    0.72605 	   -3.83042
  17.01000 	    0.68742 	   -3.89411
  17.02000 	    0.64816 	   -3.95484
  17.03000 	    0.60832 	   -4.01249
  17.04000 	    0.56792 	   -4.06690
  17.05000 	    0.52698 	   -4.11795
  17.06000 	    0.48556 	   -4.16551
  17.07000 	    0.44367 	   -4.20946
  17.08000 	    0.40137 	   -4.24968
  17.09000 	    0.35868 	   -4.28606
  17.10000 	    0.31565 	   -4.31850
  17.11000 	    0.27231 	   -4.34692
  17.12000 	    0.22871 	   -4.37124
  17.13000 	    0.18488 	   -4.39137
  17.14000 	    0.14088 	   -4.40728
  17.15000 	    0.09674 	   -4.41890
  17.16000 	    0.05250 	   -4.42621
  17.17000 	    0.00821 	   -4.42919
  17.18000 	   -0.03608 	   -4.42782
  17.19000 	   -0.08034 	   -4.42212
  17.20000 	   -0.12452 	   -4.41209
  17.21000 	   -0.16858 	   -4.39777
  17.22000 	   -0.21248 	   -4.37919
  17.23000 	   -0.25617 	   -4.35642
  17.24000 	   -0.29961 	   -4.32952
  17.25000 	   -0.34276 	   -4.29855
  17.26000 	   -0.38558 	   -4.26362
  17.27000 	   -0.42803 	   -4.22482
  17.28000 	   -0.47008 	   -4.18224
  17.29000 	   -0.51168 	   -4.13600
  17.30000 	   -0.55280 	   -4.08623
  17.31000 	   -0.59340 	   -4.03305
  17.32000 	   -0.63346 	   -3.97659
  17.33000 	   -0.67293 	   -3.91698
  17.34000 	   -0.71180 	   -3.85437
  17.35000 	   -0.75002 	   -3.78890
  17.36000 	   -0.78757 	   -3.72070
  17.37000 	   -0.82443 	   -3.64993
  17.38000 	   -0.86057 	   -3.57673
  17.39000 	   -0.89597 	   -3.50124
  17.40000 	   -0.93060 	   -3.42361
  17.41000 	   -0.96444 	   -3.34396
  17.42000 	   -0.99748 	   -3.26245
  17.43000 	   -1.02969 	   -3.17920
  17.44000 	   -1.06106 	   -3.09434
  17.45000 	   -1.09158 	   -3.00800
  17.46000 	   -1.12122 	   -2.92030
  17.47000 	   -1.14998 	   -2.83136
  17.48000 	   -1.17785 	   -2.74127
  17.49000 	   -1.20481 	   -2.65016
  17.50000 	   -1.23085 	   -2.55812
  17.51000 	   -1.25597 	   -2.46523
  17.52000 	   -1.28016 	   -2.37160
  17.53000 	   -1.30340 	   -2.27730
  17.54000 	   -1.32570 	   -2.18241
  17.55000 	   -1.34705 	   -2.08700
  17.56000 	   -1.36744 	   -1.99113
  17.57000 	   -1.38687 	   -1.89487
  17.58000 	   -1.40534 	   -1.79827
  17.59000 	   -1.42284 	   -1.70137
  17.60000 	   -1.43937 	   -1.60423
  17.61000 	   -1.45492 	   -1.50688
  17.62000 	   -1.46950 	   -1.40937
  17.63000 	   -1.48311 	   -1.31170
  17.64000 	   -1.49574 	   -1.21393
  17.65000 	   -1.50739 	   -1.11607
  17.66000 	   -1.51806 	   -1.01813
  17.67000 	   -1.52775 	   -0.92015
  17.68000 	   -1.53646 	   -0.82212
  17.69000 	   -1.54419 	   -0.72407
  17.70000 	   -1.55094 	   -0.62600
  17.71000 	   -1.55671 	   -0.52791
  17.72000 	   -1.56150 	   -0.42982
  17.73000 	   -1.56531 	   -0.33172
  17.74000 	   -1.56814 	   -0.23362
  17.75000 	   -1.56998 	   -0.13552
  17.76000 	   -1.57085 	   -0.03742
  17.77000 	   -1.57073 	    0.06068
  17.78000 	   -1.56963 	    0.15878
  17.79000 	   -1.56756 	    0.25688
  17.80000 	   -1.56450 	    0.35498
  17.81000 	   -1.56046 	    0.45307
  17.82000 	   -1.55543 	    0.55116
  17.83000 	   -1.54943 	    0.64925
  17.84000 	   -1.54245 	    0.74732
  17.85000 	   -1.53449 	    0.84536
  17.86000 	   -1.52554 	    0.94338
  17.87000 	   -1.51562 	    1.04136
  17.88000 	   -1.50472 	    1.13928
  17.89000 	   -1.49283 	    1.23712
  17.90000 	   -1.47997 	    1.33487
  17.91000 	   -1.46614 	    1.43250
  17.92000 	   -1.45132 	    1.52998
  17.93000 	   -1.43554 	    1.62728
  17.94000 	   -1.41878 	    1.72437
  17.95000 	   -1.40105 	    1.82120
  17.96000 	   -1.38235 	    1.91772
  17.97000 	   -1.36269 	    2.01390
  17.98000 	   -1.34208 	    2.10966
  17.99000 	   -1.32050 	    2.20496
  18.00000 	   -1.29798 	    2.29971
  18.01000 	   -1.27451 	    2.39386
  18.02000 	   -1.25010 	    2.48732
  18.03000 	   -1.22476 	    2.58002
  18.04000 	   -1.19850 	    2.67185
  18.05000 	   -1.17132 	    2.76273
  18.06000 	   -1.14324 	    2.85255
  18.07000 	   -1.11427 	    2.94121
  18.08000 	   -1.08442 	    3.02860
  18.09000 	   -1.05370 	    3.11460
  18.10000 	   -1.02213 	    3.19909
  18.11000 	   -0.98972 	    3.28194
  18.12000 	   -0.95649 	    3.36302
  18.13000 	   -0.92246 	    3.44220
  18.14000 	   -0.88765 	    3.51934
  18.15000 	   -0.85207 	    3.59430
  18.16000 	   -0.81576 	    3.66693
  18.17000 	   -0.77873 	    3.73711
  18.18000 	   -0.74102 	    3.80467
  18.19000 	   -0.70264 	    3.86948
  18.20000 	   -0.66363 	    3.93139
  18.21000 	   -0.62401 	    3.99026
  18.22000 	   -0.58382 	    4.04596
  18.23000 	   -0.54309 	    4.09835
  18.24000 	   -0.50186 	    4.14729
  18.25000 	   -0.46015 	    4.19267
  18.26000 	   -0.41800 	    4.23436
  18.27000 	   -0.37546 	    4.27226
  18.28000 	   -0.33256 	    4.30626
  18.29000 	   -0.28933 	    4.33627
  18.30000 	   -0.24583 	    4.36220
  18.31000 	   -0.20209 	    4.38398
  18.32000 	   -0.15815 	    4.40155
  18.33000 	   -0.11406 	    4.41486
  18.34000 	   -0.06986 	    4.42386
  18.35000 	   -0.02558 	    4.42854
  18.36000 	    0.01872 	    4.42888
  18.37000 	    0.06300 	    4.42487
  18.38000 	    0.10721 	    4.41654
  18.39000 	    0.15133 	    4.40389
  18.40000 	    0.19529 	    4.38698
  18.41000 	    0.23907 	    4.36585
  18.42000 	    0.28261 	    4.34055
  18.43000 	    0.32588 	    4.31117
  18.44000 	    0.36883 	    4.27779
  18.45000 	    0.41143 	    4.24049
  18.46000 	    0.45364 	    4.19937
  18.47000 	    0.49542 	    4.15456
  18.48000 	    0.53673 	    4.10616
  18.49000 	    0.57754 	    4.05430
  18.50000 	    0.61782 	    3.99911
  18.51000 	    0.65753 	    3.94072
  18.52000 	    0.69663 	    3.87927
  18.53000 	    0.73511 	    3.81490
  18.54000 	    0.77293 	    3.74776
  18.55000 	    0.81007 	    3.67798
  18.56000 	    0.84649 	    3.60571
  18.57000 	    0.88218 	    3.53110
  18.58000 	    0.91711 	    3.45429
  18.59000 	    0.95127 	    3.37542
  18.60000 	    0.98462 	    3.29462
  18.61000 	    1.01716 	    3.21204
  18.62000 	    1.04886 	    3.12780
  18.63000 	    1.07971 	    3.04203
  18.64000 	    1.10970 	    2.95484
  18.65000 	    1.13881 	    2.86637
  18.66000 	    1.16703 	    2.77672
  18.67000 	    1.19435 	    2.68600
  18.68000 	    1.22075 	    2.59431
  18.69000 	    1.24623 	    2.50175
  18.70000 	    1.27078 	    2.40840
  18.71000 	    1.29440 	    2.31435
  18.72000 	    1.31707 	    2.21968
  18.73000 	    1.33879 	    2.12447
  18.74000 	    1.35956 	    2.02877
  18.75000 	    1.37937 	    1.93266
  18.76000 	    1.39821 	    1.83618
  18.77000 	    1.41609 	    1.73940
  18.78000 	    1.43300 	    1.64235
  18.79000 	    1.44894 	    1.54508
  18.80000 	    1.46390 	    1.44762
  18.81000 	    1.47789 	    1.35001
  18.82000 	    1.49090 	    1.25228
  18.83000 	    1.50294 	    1.15445
  18.84000 	    1.51399 	    1.05654
  18.85000 	    1.52407 	    0.95857
  18.86000 	    1.53316 	    0.86056
  18.87000 	    1.54128 	    0.76252
  18.88000 	    1.54841 	    0.66445
  18.89000 	    1.55457 	    0.56637
  18.90000 	    1.55974 	    0.46828
  18.91000 	    1.56393 	    0.37018
  18.92000 	    1.56715 	    0.27209
  18.93000 	    1.56938 	    0.17399
  18.94000 	    1.57063 	    0.07589
  18.95000 	    1.57089 	   -0.02221
  18.96000 	    1.57018 	   -0.12031
  18.97000 	    1.56849 	   -0.21841
  18.98000 	    1.56581 	   -0.31651
  18.99000 	    1.56216 	   -0.41461
  19.00000 	    1.55752 	   -0.51270
  19.01000 	    1.55190 	   -0.61079
  19.02000 	    1.54530 	   -0.70887
  19.03000 	    1.53773 	   -0.80692
  19.04000 	    1.52917 	   -0.90495
  19.05000 	    1.51963 	   -1.00295
  19.06000 	    1.50911 	   -1.10089
  19.07000 	    1.49761 	   -1.19877
  19.08000 	    1.48513 	   -1.29655
  19.09000 	    1.47168 	   -1.39423
  19.10000 	    1.45725 	   -1.49178
  19.11000 	    1.44184 	   -1.58915
  19.12000 	    1.42546 	   -1.68633
  19.13000 	    1.40812 	   -1.78326
  19.14000 	    1.38980 	   -1.87992
  19.15000 	    1.37052 	   -1.97623
  19.16000 	    1.35027 	   -2.07217
  19.17000 	    1.32907 	   -2.16765
  19.18000 	    1.30692 	   -2.26263
  19.19000 	    1.28382 	   -2.35702
  19.20000 	    1.25978 	   -2.45077
  19.21000 	    1.23481 	   -2.54377
  19.22000 	    1.20891 	   -2.63595
  19.23000 	    1.18209 	   -2.72721
  19.24000 	    1.15436 	   -2.81746
  19.25000 	    1.12574 	   -2.90659
  19.26000 	    1.09623 	   -2.99449
  19.27000 	    1.06585 	   -3.08105
  19.28000 	    1.03461 	   -3.16615
  19.29000 	    1.00253 	   -3.24965
  19.30000 	    0.96962 	   -3.33145
  19.31000 	    0.93590 	   -3.41139
  19.32000 	    0.90139 	   -3.48934
  19.33000 	    0.86611 	   -3.56517
  19.34000 	    0.83008 	   -3.63874
  19.35000 	    0.79333 	   -3.70990
  19.36000 	    0.75589 	   -3.77850
  19.37000 	    0.71776 	   -3.84440
  19.38000 	    0.67900 	   -3.90747
  19.39000 	    0.63962 	   -3.96755
  19.40000 	    0.59965 	   -4.02451
  19.41000 	    0.55913 	   -4.07821
  19.42000 	    0.51808 	   -4.12852
  19.43000 	    0.47655 	   -4.17531
  19.44000 	    0.43458 	   -4.21846
  19.45000 	    0.39219 	   -4.25786
  19.46000 	    0.34942 	   -4.29340
  19.47000 	    0.30632 	   -4.32498
  19.48000 	    0.26292 	   -4.35252
  19.49000 	    0.21927 	   -4.37594
  19.50000 	    0.17540 	   -4.39517
  19.51000 	    0.13136 	   -4.41015
  19.52000 	    0.08720 	   -4.42085
  19.53000 	    0.04295 	   -4.42722
  19.54000 	   -0.00135 	   -4.42926
  19.55000 	   -0.04564 	   -4.42696
  19.56000 	   -0.08989 	   -4.42032
  19.57000 	   -0.13404 	   -4.40936
  19.58000 	   -0.17807 	   -4.39412
  19.59000 	   -0.22193 	   -4.37463
  19.60000 	   -0.26557 	   -4.35096
  19.61000 	   -0.30895 	   -4.32318
  19.62000 	   -0.35203 	   -4.29135
  19.63000 	   -0.39477 	   -4.25557
  19.64000 	   -0.43714 	   -4.21594
  19.65000 	   -0.47909 	   -4.17257
  19.66000 	   -0.52059 	   -4.12556
  19.67000 	   -0.56160 	   -4.07504
  19.68000 	   -0.60209 	   -4.02114
  19.69000 	   -0.64203 	   -3.96399
  19.70000 	   -0.68137 	   -3.90372
  19.71000 	   -0.72010 	   -3.84048
  19.72000 	   -0.75818 	   -3.77440
  19.73000 	   -0.79559 	   -3.70564
  19.74000 	   -0.83229 	   -3.63434
  19.75000 	   -0.86828 	   -3.56063
  19.76000 	   -0.90351 	   -3.48466
  19.77000 	   -0.93797 	   -3.40658
  19.78000 	   -0.97164 	   -3.32653
  19.79000 	   -1.00450 	   -3.24463
  19.80000 	   -1.03653 	   -3.16102
  19.81000 	   -1.06772 	   -3.07583
  19.82000 	   -1.09805 	   -2.98919
  19.83000 	   -1.12750 	   -2.90121
  19.84000 	   -1.15607 	   -2.81201
  19.85000 	   -1.18374 	   -2.72169
  19.86000 	   -1.21051 	   -2.63037
  19.87000 	   -1.23635 	   -2.53814
  19.88000 	   -1.26127 	   -2.44509
  19.89000 	   -1.28525 	   -2.35131
  19.90000 	   -1.30829 	   -2.25687
  19.91000 	   -1.33039 	   -2.16186
  19.92000 	   -1.35153 	   -2.06635
  19.93000 	   -1.37172 	   -1.97039
  19.94000 	   -1.39094 	   -1.87405
  19.95000 	   -1.40920 	   -1.77738
  19.96000 	   -1.42649 	   -1.68043
  19.97000 	   -1.44281 	   -1.58324
  19.98000 	   -1.45815 	   -1.48585
  19.99000 	   -1.47252 	   -1.38830
